gutenberg_id,text,stave
19337,,4
19337,The Phantom glided on into a street. Its finger pointed to two persons,4
19337,"meeting. Scrooge listened again, thinking that the explanation might lie",4
19337,here.,4
19337,,4
19337,"He knew these men, also, perfectly. They were men of business: very",4
19337,"wealthy, and of great importance. He had made a point always of standing",4
19337,"well in their esteem: in a business point of view, that is; strictly in",4
19337,a business point of view.,4
19337,,4
19337,"""How are you?"" said one.",4
19337,,4
19337,"""How are you?"" returned the other.",4
19337,,4
19337,"""Well!"" said the first. ""Old Scratch has got his own at last, hey?""",4
19337,,4
19337,"""So I am told,"" returned the second. ""Cold, isn't it?""",4
19337,,4
19337,"""Seasonable for Christmas-time. You are not a skater, I suppose?""",4
19337,,4
19337,"""No. No. Something else to think of. Good morning!""",4
19337,,4
19337,"Not another word. That was their meeting, their conversation, and their",4
19337,parting.,4
19337,,4
19337,Scrooge was at first inclined to be surprised that the Spirit should,4
19337,"attach importance to conversations apparently so trivial; but, feeling",4
19337,"assured that they must have some hidden purpose, he set himself to",4
19337,consider what it was likely to be. They could scarcely be supposed to,4
19337,"have any bearing on the death of Jacob, his old partner, for that was",4
19337,"Past, and this Ghost's province was the Future. Nor could he think of",4
19337,"any one immediately connected with himself, to whom he could apply them.",4
19337,"But nothing doubting that, to whomsoever they applied, they had some",4
19337,"latent moral for his own improvement, he resolved to treasure up every",4
19337,"word he heard, and everything he saw; and especially to observe the",4
19337,shadow of himself when it appeared. For he had an expectation that the,4
19337,"conduct of his future self would give him the clue he missed, and would",4
19337,render the solution of these riddles easy.,4
19337,,4
19337,"He looked about in that very place for his own image, but another man",4
19337,"stood in his accustomed corner, and, though the clock pointed to his",4
19337,"usual time of day for being there, he saw no likeness of himself among",4
19337,the multitudes that poured in through the Porch. It gave him little,4
19337,"surprise, however; for he had been revolving in his mind a change of",4
19337,"life, and thought and hoped he saw his new-born resolutions carried out",4
19337,in this.,4
19337,,4
19337,"Quiet and dark, beside him stood the Phantom, with its outstretched",4
19337,"hand. When he roused himself from his thoughtful quest, he fancied, from",4
19337,"the turn of the hand, and its situation in reference to himself, that",4
19337,"the Unseen Eyes were looking at him keenly. It made him shudder, and",4
19337,feel very cold.,4
19337,,4
19337,"They left the busy scene, and went into an obscure part of the town,",4
19337,"where Scrooge had never penetrated before, although he recognised its",4
19337,situation and its bad repute. The ways were foul and narrow; the shops,4
19337,"and houses wretched; the people half naked, drunken, slipshod, ugly.",4
19337,"Alleys and archways, like so many cesspools, disgorged their offences of",4
19337,"smell, and dirt, and life upon the straggling streets; and the whole",4
19337,"quarter reeked with crime, with filth and misery.",4
19337,,4
19337,"Far in this den of infamous resort, there was a low-browed, beetling",4
19337,"shop, below a pent-house roof, where iron, old rags, bottles, bones, and",4
19337,greasy offal were bought. Upon the floor within were piled up heaps of,4
19337,"rusty keys, nails, chains, hinges, files, scales, weights, and refuse",4
19337,iron of all kinds. Secrets that few would like to scrutinise were bred,4
19337,"and hidden in mountains of unseemly rags, masses of corrupted fat, and",4
19337,"sepulchres of bones. Sitting in among the wares he dealt in, by a",4
19337,"charcoal stove made of old bricks, was a grey-haired rascal, nearly",4
19337,"seventy years of age, who had screened himself from the cold air without",4
19337,"by a frouzy curtaining of miscellaneous tatters hung upon a line, and",4
19337,smoked his pipe in all the luxury of calm retirement.,4
19337,,4
19337,"Scrooge and the Phantom came into the presence of this man, just as a",4
19337,woman with a heavy bundle slunk into the shop. But she had scarcely,4
19337,"entered, when another woman, similarly laden, came in too, and she was",4
19337,"closely followed by a man in faded black, who was no less startled by",4
19337,the sight of them than they had been upon the recognition of each other.,4
19337,"After a short period of blank astonishment, in which the old man with",4
19337,"the pipe had joined them, they all three burst into a laugh.",4
19337,,4
19337,"""Let the charwoman alone to be the first!"" cried she who had entered",4
19337,"first. ""Let the laundress alone to be the second; and let the",4
19337,"undertaker's man alone to be the third. Look here, old Joe, here's a",4
19337,"chance! If we haven't all three met here without meaning it!""",4
19337,,4
19337,"""You couldn't have met in a better place,"" said old Joe, removing his",4
19337,"pipe from his mouth. ""Come into the parlour. You were made free of it",4
19337,"long ago, you know; and the other two an't strangers. Stop till I shut",4
19337,the door of the shop. Ah! How it skreeks! There an't such a rusty bit of,4
19337,"metal in the place as its own hinges, I believe; and I'm sure there's no",4
19337,"such old bones here as mine. Ha! ha! We're all suitable to our calling,",4
19337,"we're well matched. Come into the parlour. Come into the parlour.""",4
19337,,4
19337,The parlour was the space behind the screen of rags. The old man raked,4
19337,"the fire together with an old stair-rod, and, having trimmed his smoky",4
19337,"lamp (for it was night) with the stem of his pipe, put it into his mouth",4
19337,again.,4
19337,,4
19337,"While he did this, the woman who had already spoken threw her bundle on",4
19337,"the floor, and sat down in a flaunting manner on a stool; crossing her",4
19337,"elbows on her knees, and looking with a bold defiance at the other two.",4
19337,,4
19337,"""What odds, then? What odds, Mrs. Dilber?"" said the woman. ""Every person",4
19337,"has a right to take care of themselves. _He_ always did!""",4
19337,,4
19337,"""That's true, indeed!"" said the laundress. ""No man more so.""",4
19337,,4
19337,"""Why, then, don't stand staring as if you was afraid, woman! Who's the",4
19337,"wiser? We're not going to pick holes in each other's coats, I suppose?""",4
19337,,4
19337,"""No, indeed!"" said Mrs. Dilber and the man together. ""We should hope",4
19337,"not.""",4
19337,,4
19337,"""Very well, then!"" cried the woman. ""That's enough. Who's the worse for",4
19337,"the loss of a few things like these? Not a dead man, I suppose?""",4
19337,,4
19337,"""No, indeed,"" said Mrs. Dilber, laughing.",4
19337,,4
19337,"""If he wanted to keep 'em after he was dead, a wicked old screw,""",4
19337,"pursued the woman, ""why wasn't he natural in his lifetime? If he had",4
19337,"been, he'd have had somebody to look after him when he was struck with",4
19337,"Death, instead of lying gasping out his last there, alone by himself.""",4
19337,,4
19337,"""It's the truest word that ever was spoke,"" said Mrs. Dilber, ""It's a",4
19337,"judgment on him.""",4
19337,,4
19337,"""I wish it was a little heavier judgment,"" replied the woman; ""and it",4
19337,"should have been, you may depend upon it, if I could have laid my hands",4
19337,"on anything else. Open that bundle, old Joe, and let me know the value",4
19337,"of it. Speak out plain. I'm not afraid to be the first, nor afraid for",4
19337,them to see it. We knew pretty well that we were helping ourselves,4
19337,"before we met here, I believe. It's no sin. Open the bundle, Joe.""",4
19337,,4
19337,But the gallantry of her friends would not allow of this; and the man in,4
19337,"faded black, mounting the breach first, produced _his_ plunder. It was",4
19337,"not extensive. A seal or two, a pencil-case, a pair of sleeve-buttons,",4
19337,"and a brooch of no great value, were all. They were severally examined",4
19337,"and appraised by old Joe, who chalked the sums he was disposed to give",4
19337,"for each upon the wall, and added them up into a total when he found",4
19337,that there was nothing more to come.,4
19337,,4
19337,"""That's your account,"" said Joe, ""and I wouldn't give another sixpence,",4
19337,"if I was to be boiled for not doing it. Who's next?""",4
19337,,4
19337,"Mrs. Dilber was next. Sheets and towels, a little wearing apparel, two",4
19337,"old-fashioned silver tea-spoons, a pair of sugar-tongs, and a few boots.",4
19337,Her account was stated on the wall in the same manner.,4
19337,,4
19337,"""I always give too much to ladies. It's a weakness of mine, and that's",4
19337,"the way I ruin myself,"" said old Joe. ""That's your account. If you asked",4
19337,"me for another penny, and made it an open question, I'd repent of being",4
19337,"so liberal, and knock off half-a-crown.""",4
19337,,4
19337,"""And now undo _my_ bundle, Joe,"" said the first woman.",4
19337,,4
19337,"Joe went down on his knees for the greater convenience of opening it,",4
19337,"and, having unfastened a great many knots, dragged out a large heavy",4
19337,roll of some dark stuff.,4
19337,,4
19337,"""What do you call this?"" said Joe. ""Bed-curtains?""",4
19337,,4
19337,"""Ah!"" returned the woman, laughing and leaning forward on her crossed",4
19337,"arms. ""Bed-curtains!""",4
19337,,4
19337,"""You don't mean to say you took 'em down, rings and all, with him lying",4
19337,"there?"" said Joe.",4
19337,,4
19337,"""Yes, I do,"" replied the woman. ""Why not?""",4
19337,,4
19337,"""You were born to make your fortune,"" said Joe, ""and you'll certainly do",4
19337,"it.""",4
19337,,4
19337,"""I certainly shan't hold my hand, when I can get anything in it by",4
19337,"reaching it out, for the sake of such a man as He was, I promise you,",4
19337,"Joe,"" returned the woman coolly. ""Don't drop that oil upon the blankets,",4
19337,"now.""",4
19337,,4
19337,"""His blankets?"" asked Joe.",4
19337,,4
19337,"""Whose else's do you think?"" replied the woman. ""He isn't likely to take",4
19337,"cold without 'em, I dare say.""",4
19337,,4
19337,"""I hope he didn't die of anything catching? Eh?"" said old Joe, stopping",4
19337,"in his work, and looking up.",4
19337,,4
19337,"""Don't you be afraid of that,"" returned the woman. ""I an't so fond of",4
19337,"his company that I'd loiter about him for such things, if he did. Ah!",4
19337,You may look through that shirt till your eyes ache; but you won't find,4
19337,"a hole in it, nor a threadbare place. It's the best he had, and a fine",4
19337,"one too. They'd have wasted it, if it hadn't been for me.""",4
19337,,4
19337,"""What do you call wasting of it?"" asked old Joe.",4
19337,,4
19337,"""Putting it on him to be buried in, to be sure,"" replied the woman with",4
19337,"a laugh. ""Somebody was fool enough to do it, but I took it off again. If",4
19337,"calico an't good enough for such a purpose, it isn't good enough for",4
19337,anything. It's quite as becoming to the body. He can't look uglier than,4
19337,"he did in that one.""",4
19337,,4
19337,Scrooge listened to this dialogue in horror. As they sat grouped about,4
19337,"their spoil, in the scanty light afforded by the old man's lamp, he",4
19337,viewed them with a detestation and disgust which could hardly have been,4
19337,"greater, though they had been obscene demons, marketing the corpse",4
19337,itself.,4
19337,,4
19337,"""Ha, ha!"" laughed the same woman when old Joe, producing a flannel bag",4
19337,"with money in it, told out their several gains upon the ground. ""This is",4
19337,"the end of it, you see! He frightened every one away from him when he",4
19337,"was alive, to profit us when he was dead! Ha, ha, ha!""",4
19337,,4
19337,"""Spirit!"" said Scrooge, shuddering from head to foot. ""I see, I see. The",4
19337,case of this unhappy man might be my own. My life tends that way now.,4
19337,"Merciful Heaven, what is this?""",4
19337,,4
19337,"He recoiled in terror, for the scene had changed, and now he almost",4
19337,"touched a bed: a bare, uncurtained bed: on which, beneath a ragged",4
19337,"sheet, there lay a something covered up, which, though it was dumb,",4
19337,announced itself in awful language.,4
19337,,4
19337,"The room was very dark, too dark to be observed with any accuracy,",4
19337,"though Scrooge glanced round it in obedience to a secret impulse,",4
19337,"anxious to know what kind of room it was. A pale light, rising in the",4
19337,"outer air, fell straight upon the bed: and on it, plundered and bereft,",4
19337,"unwatched, unwept, uncared for, was the body of this man.",4
19337,,4
19337,Scrooge glanced towards the Phantom. Its steady hand was pointed to the,4
19337,head. The cover was so carelessly adjusted that the slightest raising of,4
19337,"it, the motion of a finger upon Scrooge's part, would have disclosed the",4
19337,"face. He thought of it, felt how easy it would be to do, and longed to",4
19337,do it; but had no more power to withdraw the veil than to dismiss the,4
19337,spectre at his side.,4
19337,,4
19337,"Oh, cold, cold, rigid, dreadful Death, set up thine altar here, and",4
19337,dress it with such terrors as thou hast at thy command: for this is thy,4
19337,"dominion! But of the loved, revered, and honoured head thou canst not",4
19337,"turn one hair to thy dread purposes, or make one feature odious. It is",4
19337,"not that the hand is heavy, and will fall down when released; it is not",4
19337,"that the heart and pulse are still; but that the hand WAS open,",4
19337,"generous, and true; the heart brave, warm, and tender; and the pulse a",4
19337,"man's. Strike, Shadow, strike! And see his good deeds springing from the",4
19337,"wound, to sow the world with life immortal!",4
19337,,4
19337,"No voice pronounced these words in Scrooge's ears, and yet he heard them",4
19337,"when he looked upon the bed. He thought, if this man could be raised up",4
19337,"now, what would be his foremost thoughts? Avarice, hard dealing, griping",4
19337,"cares? They have brought him to a rich end, truly!",4
19337,,4
19337,"He lay, in the dark, empty house, with not a man, a woman, or a child to",4
19337,"say he was kind to me in this or that, and for the memory of one kind",4
19337,"word I will be kind to him. A cat was tearing at the door, and there was",4
19337,a sound of gnawing rats beneath the hearth-stone. What _they_ wanted in,4
19337,"the room of death, and why they were so restless and disturbed, Scrooge",4
19337,did not dare to think.,4
19337,,4
19337,"""Spirit!"" he said, ""this is a fearful place. In leaving it, I shall not",4
19337,"leave its lesson, trust me. Let us go!""",4
19337,,4
19337,Still the Ghost pointed with an unmoved finger to the head.,4
19337,,4
19337,"""I understand you,"" Scrooge returned, ""and I would do it if I could. But",4
19337,"I have not the power, Spirit. I have not the power.""",4
19337,,4
19337,Again it seemed to look upon him.,4
19337,,4
19337,"""If there is any person in the town who feels emotion caused by this",4
19337,"man's death,"" said Scrooge, quite agonised, ""show that person to me,",4
19337,"Spirit! I beseech you.""",4
19337,,4
19337,"The Phantom spread its dark robe before him for a moment, like a wing;",4
19337,"and, withdrawing it, revealed a room by daylight, where a mother and her",4
19337,children were.,4
19337,,4
19337,"She was expecting some one, and with anxious eagerness; for she walked",4
19337,up and down the room; started at every sound; looked out from the,4
19337,"window; glanced at the clock; tried, but in vain, to work with her",4
19337,needle; and could hardly bear the voices of her children in their play.,4
19337,,4
19337,"At length the long-expected knock was heard. She hurried to the door,",4
19337,"and met her husband; a man whose face was careworn and depressed, though",4
19337,he was young. There was a remarkable expression in it now; a kind of,4
19337,"serious delight of which he felt ashamed, and which he struggled to",4
19337,repress.,4
19337,,4
19337,"He sat down to the dinner that had been hoarding for him by the fire,",4
19337,"and, when she asked him faintly what news (which was not until after a",4
19337,"long silence), he appeared embarrassed how to answer.",4
19337,,4
19337,"""Is it good,"" she said, ""or bad?"" to help him.",4
19337,,4
19337,"""Bad,"" he answered.",4
19337,,4
19337,"""We are quite ruined?""",4
19337,,4
19337,"""No. There is hope yet, Caroline.""",4
19337,,4
19337,"""If _he_ relents,"" she said, amazed, ""there is! Nothing is past hope, if",4
19337,"such a miracle has happened.""",4
19337,,4
19337,"""He is past relenting,"" said her husband. ""He is dead.""",4
19337,,4
19337,"She was a mild and patient creature, if her face spoke truth; but she",4
19337,"was thankful in her soul to hear it, and she said so with clasped hands.",4
19337,"She prayed forgiveness the next moment, and was sorry; but the first was",4
19337,the emotion of her heart.,4
19337,,4
19337,"""What the half-drunken woman, whom I told you of last night, said to me",4
19337,"when I tried to see him and obtain a week's delay, and what I thought",4
19337,"was a mere excuse to avoid me, turns out to have been quite true. He was",4
19337,"not only very ill, but dying, then.""",4
19337,,4
19337,"""To whom will our debt be transferred?""",4
19337,,4
19337,"""I don't know. But, before that time, we shall be ready with the money;",4
19337,"and, even though we were not, it would be bad fortune indeed to find so",4
19337,merciless a creditor in his successor. We may sleep to-night with light,4
19337,"hearts, Caroline!""",4
19337,,4
19337,"Yes. Soften it as they would, their hearts were lighter. The children's",4
19337,"faces, hushed and clustered round to hear what they so little",4
19337,"understood, were brighter; and it was a happier house for this man's",4
19337,"death! The only emotion that the Ghost could show him, caused by the",4
19337,"event, was one of pleasure.",4
19337,,4
19337,"""Let me see some tenderness connected with a death,"" said Scrooge; ""or",4
19337,"that dark chamber, Spirit, which we left just now, will be for ever",4
19337,"present to me.""",4
19337,,4
19337,The Ghost conducted him through several streets familiar to his feet;,4
19337,"and, as they went along, Scrooge looked here and there to find himself,",4
19337,but nowhere was he to be seen. They entered poor Bob Cratchit's,4
19337,"house,--the dwelling he had visited before,--and found the mother and",4
19337,the children seated round the fire.,4
19337,,4
19337,Quiet. Very quiet. The noisy little Cratchits were as still as statues,4
19337,"in one corner, and sat looking up at Peter, who had a book before him.",4
19337,The mother and her daughters were engaged in sewing. But surely they,4
19337,were very quiet!,4
19337,,4
19337,"""'And he took a child, and set him in the midst of them.'""",4
19337,,4
19337,Where had Scrooge heard those words? He had not dreamed them. The boy,4
19337,"must have read them out, as he and the Spirit crossed the threshold. Why",4
19337,did he not go on?,4
19337,,4
19337,"The mother laid her work upon the table, and put her hand up to her",4
19337,face.,4
19337,,4
19337,"""The colour hurts my eyes,"" she said.",4
19337,,4
19337,"The colour? Ah, poor Tiny Tim!",4
19337,,4
19337,"""They're better now again,"" said Cratchit's wife. ""It makes them weak by",4
19337,"candle-light; and I wouldn't show weak eyes to your father, when he",4
19337,"comes home, for the world. It must be near his time.""",4
19337,,4
19337,"""Past it rather,"" Peter answered, shutting up his book. ""But I think he",4
19337,"has walked a little slower than he used, these few last evenings,",4
19337,"mother.""",4
19337,,4
19337,"They were very quiet again. At last she said, and in a steady, cheerful",4
19337,"voice, that only faltered once:",4
19337,,4
19337,"""I have known him walk with--I have known him walk with Tiny Tim upon",4
19337,"his shoulder very fast indeed.""",4
19337,,4
19337,"""And so have I,"" cried Peter. ""Often.""",4
19337,,4
19337,"""And so have I,"" exclaimed another. So had all.",4
19337,,4
19337,"""But he was very light to carry,"" she resumed, intent upon her work,",4
19337,"""and his father loved him so, that it was no trouble: no trouble. And",4
19337,"there is your father at the door!""",4
19337,,4
19337,She hurried out to meet him; and little Bob in his comforter--he had,4
19337,"need of it, poor fellow--came in. His tea was ready for him on the hob,",4
19337,and they all tried who should help him to it most. Then the two young,4
19337,"Cratchits got upon his knees, and laid, each child, a little cheek",4
19337,"against his face, as if they said, ""Don't mind it, father. Don't be",4
19337,"grieved!""",4
19337,,4
19337,"Bob was very cheerful with them, and spoke pleasantly to all the family.",4
19337,"He looked at the work upon the table, and praised the industry and speed",4
19337,"of Mrs. Cratchit and the girls. They would be done long before Sunday,",4
19337,he said.,4
19337,,4
19337,"""Sunday! You went to-day, then, Robert?"" said his wife.",4
19337,,4
19337,"""Yes, my dear,"" returned Bob. ""I wish you could have gone. It would have",4
19337,done you good to see how green a place it is. But you'll see it often. I,4
19337,"promised him that I would walk there on a Sunday. My little, little",4
19337,"child!"" cried Bob. ""My little child!""",4
19337,,4
19337,He broke down all at once. He couldn't help it. If he could have helped,4
19337,"it, he and his child would have been farther apart, perhaps, than they",4
19337,were.,4
19337,,4
19337,"He left the room, and went up-stairs into the room above, which was",4
19337,"lighted cheerfully, and hung with Christmas. There was a chair set close",4
19337,"beside the child, and there were signs of some one having been there",4
19337,"lately. Poor Bob sat down in it, and, when he had thought a little and",4
19337,"composed himself, he kissed the little face. He was reconciled to what",4
19337,"had happened, and went down again quite happy.",4
19337,,4
19337,"They drew about the fire, and talked; the girls and mother working",4
19337,still. Bob told them of the extraordinary kindness of Mr. Scrooge's,4
19337,"nephew, whom he had scarcely seen but once, and who, meeting him in the",4
19337,"street that day, and seeing that he looked a little--""just a little",4
19337,"down, you know,"" said Bob, inquired what had happened to distress him.",4
19337,"""On which,"" said Bob, ""for he is the pleasantest-spoken gentleman you",4
19337,"ever heard, I told him. 'I am heartily sorry for it, Mr. Cratchit,' he",4
19337,"said, 'and heartily sorry for your good wife.' By-the-bye, how he ever",4
19337,"knew _that_ I don't know.""",4
19337,,4
19337,"""Knew what, my dear?""",4
19337,,4
19337,"""Why, that you were a good wife,"" replied Bob.",4
19337,,4
19337,"""Everybody knows that,"" said Peter.",4
19337,,4
19337,"""Very well observed, my boy!"" cried Bob. ""I hope they do. 'Heartily",4
19337,"sorry,' he said, 'for your good wife. If I can be of service to you in",4
19337,"any way,' he said, giving me his card, 'that's where I live. Pray come",4
19337,"to me.' Now, it wasn't,"" cried Bob, ""for the sake of anything he might",4
19337,"be able to do for us, so much as for his kind way, that this was quite",4
19337,"delightful. It really seemed as if he had known our Tiny Tim, and felt",4
19337,"with us.""",4
19337,,4
19337,"""I'm sure he's a good soul!"" said Mrs. Cratchit.",4
19337,,4
19337,"""You would be sure of it, my dear,"" returned Bob, ""if you saw and spoke",4
19337,to him. I shouldn't be at all surprised--mark what I say!--if he got,4
19337,"Peter a better situation.""",4
19337,,4
19337,"""Only hear that, Peter,"" said Mrs. Cratchit.",4
19337,,4
19337,"""And then,"" cried one of the girls, ""Peter will be keeping company with",4
19337,"some one, and setting up for himself.""",4
19337,,4
19337,"""Get along with you!"" retorted Peter, grinning.",4
19337,,4
19337,"""It's just as likely as not,"" said Bob, ""one of these days; though",4
19337,"there's plenty of time for that, my dear. But, however and whenever we",4
19337,"part from one another, I am sure we shall none of us forget poor Tiny",4
19337,"Tim--shall we--or this first parting that there was among us?""",4
19337,,4
19337,"""Never, father!"" cried they all.",4
19337,,4
19337,"""And I know,"" said Bob, ""I know, my dears, that when we recollect how",4
19337,"patient and how mild he was, although he was a little, little child, we",4
19337,"shall not quarrel easily among ourselves, and forget poor Tiny Tim in",4
19337,"doing it.""",4
19337,,4
19337,"""No, never, father!"" they all cried again.",4
19337,,4
19337,"""I am very happy,"" said little Bob, ""I am very happy!""",4
19337,,4
19337,"Mrs. Cratchit kissed him, his daughters kissed him, the two young",4
19337,"Cratchits kissed him, and Peter and himself shook hands. Spirit of Tiny",4
19337,"Tim, thy childish essence was from God!",4
19337,,4
19337,"""Spectre,"" said Scrooge, ""something informs me that our parting moment",4
19337,"is at hand. I know it, but I know not how. Tell me what man that was",4
19337,"whom we saw lying dead?""",4
19337,,4
19337,"The Ghost of Christmas Yet To Come conveyed him, as before--though at a",4
19337,"different time, he thought: indeed, there seemed no order in these",4
19337,"latter visions, save that they were in the Future--into the resorts of",4
19337,"business men, but showed him not himself. Indeed, the Spirit did not",4
19337,"stay for anything, but went straight on, as to the end just now desired,",4
19337,until besought by Scrooge to tarry for a moment.,4
19337,,4
19337,"""This court,"" said Scrooge, ""through which we hurry now, is where my",4
19337,"place of occupation is, and has been for a length of time. I see the",4
19337,"house. Let me behold what I shall be in days to come.""",4
19337,,4
19337,The Spirit stopped; the hand was pointed elsewhere.,4
19337,,4
19337,"""The house is yonder,"" Scrooge exclaimed. ""Why do you point away?""",4
19337,,4
19337,The inexorable finger underwent no change.,4
19337,,4
19337,"Scrooge hastened to the window of his office, and looked in. It was an",4
19337,"office still, but not his. The furniture was not the same, and the",4
19337,figure in the chair was not himself. The Phantom pointed as before.,4
19337,,4
19337,"He joined it once again, and, wondering why and whither he had gone,",4
19337,accompanied it until they reached an iron gate. He paused to look round,4
19337,before entering.,4
19337,,4
19337,"A churchyard. Here, then, the wretched man, whose name he had now to",4
19337,"learn, lay underneath the ground. It was a worthy place. Walled in by",4
19337,"houses; overrun by grass and weeds, the growth of vegetation's death,",4
19337,not life; choked up with too much burying; fat with repleted appetite. A,4
19337,worthy place!,4
19337,,4
19337,"The Spirit stood among the graves, and pointed down to One. He advanced",4
19337,"towards it trembling. The Phantom was exactly as it had been, but he",4
19337,dreaded that he saw new meaning in its solemn shape.,4
19337,,4
19337,"""Before I draw nearer to that stone to which you point,"" said Scrooge,",4
19337,"""answer me one question. Are these the shadows of the things that Will",4
19337,"be, or are they shadows of the things that May be only?""",4
19337,,4
19337,Still the Ghost pointed downward to the grave by which it stood.,4
19337,,4
19337,"""Men's courses will foreshadow certain ends, to which, if persevered in,",4
19337,"they must lead,"" said Scrooge. ""But if the courses be departed from, the",4
19337,"ends will change. Say it is thus with what you show me!""",4
19337,,4
19337,The Spirit was immovable as ever.,4
19337,,4
19337,"Scrooge crept towards it, trembling as he went; and, following the",4
19337,"finger, read upon the stone of the neglected grave his own name,",4
19337,EBENEZER SCROOGE.,4
19337,,4
19337,"""Am _I_ that man who lay upon the bed?"" he cried upon his knees.",4
19337,,4
19337,"The finger pointed from the grave to him, and back again.",4
19337,,4
19337,"""No, Spirit! Oh no, no!""",4
19337,,4
19337,The finger still was there.,4
19337,,4
19337,"""Spirit!"" he cried, tight clutching at its robe, ""hear me! I am not the",4
19337,man I was. I will not be the man I must have been but for this,4
19337,"intercourse. Why show me this, if I am past all hope?""",4
19337,,4
19337,For the first time the hand appeared to shake.,4
19337,,4
19337,"""Good Spirit,"" he pursued, as down upon the ground he fell before it:",4
19337,"""your nature intercedes for me, and pities me. Assure me that I yet may",4
19337,"change these shadows you have shown me by an altered life?""",4
19337,,4
19337,The kind hand trembled.,4
19337,,4
19337,"""I will honour Christmas in my heart, and try to keep it all the year. I",4
19337,"will live in the Past, the Present, and the Future. The Spirits of all",4
19337,Three shall strive within me. I will not shut out the lessons that they,4
19337,"teach. Oh, tell me I may sponge away the writing on this stone!""",4
19337,,4
19337,"In his agony, he caught the spectral hand. It sought to free itself, but",4
19337,"he was strong in his entreaty, and detained it. The Spirit, stronger",4
19337,"yet, repulsed him.",4
19337,,4
19337,"Holding up his hands in a last prayer to have his fate reversed, he saw",4
19337,"an alteration in the Phantom's hood and dress. It shrunk, collapsed, and",4
19337,dwindled down into a bedpost.,4
19337,,4
19337,,4
19337,,4
19337,,4
19337,STAVE FIVE,5
19337,,5
19337,THE END OF IT,5
19337,,5
19337,,5
19337,"Yes! and the bedpost was his own. The bed was his own, the room was his",5
19337,"own. Best and happiest of all, the Time before him was his own, to make",5
19337,amends in!,5
19337,,5
19337,"""I will live in the Past, the Present, and the Future!"" Scrooge repeated",5
19337,"as he scrambled out of bed. ""The Spirits of all Three shall strive",5
19337,"within me. Oh, Jacob Marley! Heaven and the Christmas Time be praised",5
19337,"for this! I say it on my knees, old Jacob; on my knees!""",5
19337,,5
19337,"He was so fluttered and so glowing with his good intentions, that his",5
19337,broken voice would scarcely answer to his call. He had been sobbing,5
19337,"violently in his conflict with the Spirit, and his face was wet with",5
19337,tears.,5
19337,,5
19337,"""They are not torn down,"" cried Scrooge, folding one of his bed-curtains",5
19337,"in his arms, ""they are not torn down, rings and all. They are here--I am",5
19337,here--the shadows of the things that would have been may be dispelled.,5
19337,"They will be. I know they will!""",5
19337,,5
19337,His hands were busy with his garments all this time; turning them inside,5
19337,"out, putting them on upside down, tearing them, mislaying them, making",5
19337,them parties to every kind of extravagance.,5
19337,,5
19337,"""I don't know what to do!"" cried Scrooge, laughing and crying in the",5
19337,same breath; and making a perfect Laocooen of himself with his stockings.,5
19337,"""I am as light as a feather, I am as happy as an angel, I am as merry as",5
19337,a school-boy. I am as giddy as a drunken man. A merry Christmas to,5
19337,everybody! A happy New Year to all the world! Hallo here! Whoop!,5
19337,"Hallo!""",5
19337,,5
19337,"He had frisked into the sitting-room, and was now standing there:",5
19337,perfectly winded.,5
19337,,5
19337,"""There's the saucepan that the gruel was in!"" cried Scrooge, starting",5
19337,"off again, and going round the fire-place. ""There's the door by which",5
19337,the Ghost of Jacob Marley entered! There's the corner where the Ghost of,5
19337,Christmas Present sat! There's the window where I saw the wandering,5
19337,"Spirits! It's all right, it's all true, it all happened. Ha, ha, ha!""",5
19337,,5
19337,"Really, for a man who had been out of practice for so many years, it was",5
19337,"a splendid laugh, a most illustrious laugh. The father of a long, long",5
19337,line of brilliant laughs!,5
19337,,5
19337,"""I don't know what day of the month it is,"" said Scrooge. ""I don't know",5
19337,how long I have been among the Spirits. I don't know anything. I'm quite,5
19337,a baby. Never mind. I don't care. I'd rather be a baby. Hallo! Whoop!,5
19337,"Hallo here!""",5
19337,,5
19337,He was checked in his transports by the churches ringing out the,5
19337,"lustiest peals he had ever heard. Clash, clash, hammer; ding, dong,",5
19337,"bell! Bell, dong, ding; hammer, clang, clash! Oh, glorious, glorious!",5
19337,,5
19337,"Running to the window, he opened it, and put out his head. No fog, no",5
19337,"mist; clear, bright, jovial, stirring, cold; cold, piping for the blood",5
19337,to dance to; Golden sun-light; Heavenly sky; sweet fresh air; merry,5
19337,"bells. Oh, glorious! Glorious!",5
19337,,5
19337,"""What's to-day?"" cried Scrooge, calling downward to a boy in Sunday",5
19337,"clothes, who perhaps had loitered in to look about him.",5
19337,,5
19337,"""EH?"" returned the boy with all his might of wonder.",5
19337,,5
19337,"""What's to-day, my fine fellow?"" said Scrooge.",5
19337,,5
19337,"""To-day!"" replied the boy. ""Why, CHRISTMAS DAY.""",5
19337,,5
19337,"""It's Christmas Day!"" said Scrooge to himself. ""I haven't missed it. The",5
19337,Spirits have done it all in one night. They can do anything they like.,5
19337,"Of course they can. Of course they can. Hallo, my fine fellow!""",5
19337,,5
19337,"""Hallo!"" returned the boy.",5
19337,,5
19337,"""Do you know the Poulterer's in the next street but one, at the corner?""",5
19337,Scrooge inquired.,5
19337,,5
19337,"""I should hope I did,"" replied the lad.",5
19337,,5
19337,"""An intelligent boy!"" said Scrooge. ""A remarkable boy! Do you know",5
